SEQ,GENDER,AGE_PRD,HOM_PST_NO
02029,2,50PRD,480
02030,2,50PRD,490
02031,1,50PRD,051
02032,1,50PRD,073
02033,2,50PRD,055
02034,1,50PRD,052
02035,2,50PRD,470
02036,2,50PRD,460
02037,2,50PRD,075
02038,2,50PRD,130
02039,2,50PRD,058
02040,2,50PRD,055
02041,2,50PRD,130
02042,2,50PRD,100
02043,2,50PRD,020
02044,2,50PRD,160
02045,2,50PRD,056
02046,1,50PRD,610
02047,2,50PRD,065
02048,1,50PRD,062
13313,2,40PRD,550
13314,1,50PRD,390
13315,2,50PRD,130
13316,2,30PRD,240
13317,2,50PRD,100
13318,2,30PRD,060
13319,2,50PRD,010
13320,2,40PRD,470
13321,2,30PRD,460
13322,2,50PRD,040
13323,2,30PRD,400
13324,1,50PRD,340
13325,1,50PRD,480
13326,2,40PRD,020
13327,2,50PRD,028
13328,1,40PRD,036
13329,2,60PRD,025
13330,1,40PRD,610
13331,2,50PRD,040
13332,2,20PRD,080
13333,2,50PRD,063
13334,2,50PRD,017
13335,2,30PRD,056
13336,1,60PRD,069
13337,2,30PRD,082
13338,2,20PRD,150
13339,2,20PRD,053
13340,2,60PRD,480
13341,2,20PRD,050
13342,1,30PRD,540
13343,2,30PRD,056
13344,2,30PRD,047
13345,1,30PRD,170
13346,2,50PRD,240
13347,2,30PRD,055
13348,2,40PRD,076
13349,2,50PRD,
13350,1,50PRD,020
13351,1,20PRD,073
13352,2,50PRD,490
13353,2,30PRD,240
13354,2,40PRD,300
13355,2,30PRD,110
13356,2,30PRD,056
13357,2,20PRD,140
13358,2,50PRD,370
13359,2,60PRD,460
13360,1,40PRD,140
13361,1,20PRD,140
13362,2,30PRD,590
13363,1,30PRD,420
13364,2,20PRD,041
13365,2,30PRD,130
13366,2,30PRD,140
13367,1,50PRD,140
13368,2,50PRD,100
13369,2,30PRD,077
13370,1,20PRD,470
13371,1,30PRD,520
13372,2,40PRD,140
13373,1,30PRD,040
13374,2,30PRD,030
13375,2,20PRD,620
13376,1,50PRD,053
13377,2,40PRD,420
13378,2,30PRD,060
13379,2,30PRD,040
13380,1,30PRD,540
13381,2,60PRD,067
13382,2,40PRD,036
13383,1,30PRD,220
13384,1,50PRD,350
13385,2,30PRD,580
13386,1,60PRD,220
13387,2,40PRD,460
13388,1,20PRD,130
13389,1,30PRD,110
13390,1,50PRD,041
13391,2,40PRD,036
13392,2,30PRD,130
13393,2,30PRD,410
13394,1,40PRD,150
13395,1,40PRD,440
13396,2,40PRD,210
13397,2,20PRD,180
13398,1,40PRD,
13399,2,30PRD,420
13400,1,40PRD,075
13401,1,30PRD,049
13402,2,40PRD,055
13403,2,40PRD,250
13404,2,40PRD,140
13405,2,30PRD,055
13406,2,50PRD,020
13407,2,30PRD,100
13408,2,30PRD,090
13409,1,40PRD,420
13410,2,40PRD,010
13411,1,60PRD,140
13412,2,20PRD,090
13413,2,50PRD,150
13414,2,20PRD,480
13415,2,20PRD,075
13416,2,50PRD,480
13417,2,50PRD,390
13418,2,30PRD,049
13419,1,50PRD,100
13420,2,50PRD,036
13421,2,30PRD,100
13422,1,40PRD,100
13423,2,30PRD,610
13424,2,30PRD,610
13425,2,50PRD,510
13426,1,30PRD,500
13427,1,40PRD,500
13428,2,20PRD,110
13429,1,40PRD,350
13430,2,20PRD,017
13431,1,30PRD,028
07265,1,30PRD,590
07266,2,30PRD,350
07267,2,30PRD,620
07268,2,30PRD,028
07269,2,30PRD,040
07270,2,30PRD,420
07271,2,30PRD,056
07272,2,30PRD,027
07273,1,30PRD,070
07274,1,30PRD,016
07275,2,30PRD,026
07276,2,30PRD,058
07277,1,30PRD,017
07278,1,30PRD,019
07279,2,30PRD,057
07280,2,30PRD,160
07281,2,30PRD,010
07282,1,30PRD,049
07283,1,30PRD,510
07284,1,30PRD,510
07285,2,30PRD,310
07286,1,30PRD,150
07287,2,30PRD,150
07288,2,30PRD,073
07289,2,30PRD,220
07290,2,30PRD,470
07291,2,30PRD,100
07292,2,30PRD,150
07293,2,30PRD,210
07294,2,30PRD,057
07295,2,30PRD,063
07296,2,30PRD,310
07297,1,30PRD,056
07298,1,30PRD,610
07299,2,30PRD,055
07300,2,30PRD,600
07301,1,30PRD,620
07302,2,30PRD,027
07303,1,30PRD,500
07304,2,30PRD,470
07305,2,30PRD,110
07306,2,30PRD,220
07307,1,30PRD,056
07308,2,30PRD,370
07309,2,30PRD,062
07310,1,30PRD,085
07311,2,30PRD,120
07312,1,30PRD,180
08291,2,30PRD,140
08292,2,30PRD,088
08293,2,30PRD,026
08294,2,30PRD,056
08295,2,30PRD,025
08296,2,30PRD,480
08297,1,30PRD,040
08298,2,30PRD,540
08299,2,30PRD,210
08300,1,30PRD,
08301,2,30PRD,070
08302,2,30PRD,170
08303,2,30PRD,260
08304,2,30PRD,340
08305,1,30PRD,110
08306,1,30PRD,062
08307,2,30PRD,
08308,2,30PRD,470
08309,2,30PRD,180
08310,2,30PRD,066
08311,2,30PRD,083
08312,2,30PRD,160
08313,1,30PRD,160
08314,2,30PRD,210
08315,2,30PRD,130
08316,2,30PRD,420
08317,2,30PRD,180
08318,1,30PRD,490
08319,2,30PRD,340
08320,2,30PRD,140
08321,2,30PRD,500
08322,2,30PRD,210
08323,2,30PRD,100
08324,1,30PRD,049
08325,2,30PRD,160
08326,2,30PRD,016
08327,2,30PRD,040
08328,2,30PRD,310
08329,1,30PRD,030
08330,2,30PRD,100
08331,2,30PRD,410
08332,2,30PRD,056
08333,2,30PRD,220
08334,1,30PRD,460
08335,2,30PRD,080
08336,2,30PRD,110
08337,1,30PRD,065
08338,2,30PRD,160
08339,1,30PRD,100
08340,1,30PRD,170
08341,2,30PRD,510
08342,2,30PRD,460
08343,2,30PRD,140
08344,2,30PRD,031
08345,2,30PRD,000
08346,2,30PRD,140
08347,2,30PRD,016
08348,1,30PRD,580
08349,2,30PRD,490
08350,2,30PRD,047
08351,1,30PRD,510
08352,1,30PRD,500
08353,2,30PRD,087
08354,2,30PRD,340
08355,2,30PRD,018
08356,2,30PRD,020
08357,2,30PRD,040
08358,2,30PRD,057
08359,2,30PRD,140
08360,1,30PRD,510
08361,2,30PRD,210
08362,2,30PRD,300
08363,2,30PRD,620
08364,2,30PRD,490
08365,2,30PRD,420
08366,2,30PRD,620
08367,2,30PRD,020
08368,2,30PRD,140
08369,2,30PRD,
08370,1,30PRD,610
08371,1,30PRD,
08372,1,30PRD,120
08373,1,30PRD,400
08374,2,30PRD,077
08375,2,30PRD,110
08376,2,30PRD,055
08377,2,30PRD,140
08378,2,30PRD,470
08379,1,30PRD,056
08380,2,30PRD,053
08381,1,30PRD,076
08382,1,30PRD,077
08383,1,30PRD,070
08384,2,30PRD,049
08385,2,30PRD,170
08386,2,30PRD,073
08387,2,30PRD,140
08388,2,30PRD,150
08389,2,30PRD,480
08390,2,30PRD,058
08391,2,30PRD,020
08392,2,30PRD,013
08393,2,30PRD,049
08394,1,30PRD,310
08395,2,30PRD,550
08396,2,30PRD,058
08397,2,30PRD,510
08398,2,30PRD,160
08399,2,30PRD,420
08400,2,30PRD,130
08401,2,30PRD,080
08402,2,30PRD,460
08403,2,30PRD,490
08404,2,30PRD,480
08405,2,30PRD,010
08406,1,30PRD,087
08407,2,30PRD,120
08408,1,30PRD,540
08409,2,30PRD,043
08410,2,30PRD,580
06292,2,40PRD,120
06293,1,40PRD,300
06294,1,40PRD,000
06295,2,40PRD,150
06296,2,40PRD,440
06297,2,40PRD,017
06298,1,40PRD,012
06299,2,40PRD,210
06300,1,40PRD,470
06301,1,40PRD,440
06302,2,40PRD,077
06303,2,40PRD,070
06304,2,40PRD,400
06305,2,40PRD,220
06306,1,40PRD,069
06307,1,40PRD,120
06308,1,40PRD,470
06309,2,40PRD,440
06310,1,40PRD,060
06311,2,40PRD,010
06312,1,40PRD,073
06313,2,40PRD,011
06314,1,40PRD,620
06315,2,40PRD,100
06316,2,40PRD,055
06317,1,40PRD,036
06318,1,40PRD,056
06319,1,40PRD,014
06320,1,40PRD,065
06321,2,40PRD,140
06322,2,40PRD,490
06323,2,40PRD,530
06324,2,40PRD,160
06325,2,40PRD,120
06326,2,40PRD,120
06327,2,40PRD,047
06328,1,40PRD,100
06329,2,40PRD,150
06330,2,40PRD,440
06331,2,40PRD,150
06332,1,40PRD,080
06333,2,40PRD,110
06334,2,40PRD,440
06335,2,40PRD,020
06336,1,40PRD,150
06337,1,40PRD,160
06338,1,40PRD,370
06339,2,40PRD,
06340,2,40PRD,140
13693,2,40PRD,630
13694,2,40PRD,270
13695,2,30PRD,170
13696,2,20PRD,018
13697,2,20PRD,120
13698,2,50PRD,030
13699,2,30PRD,000
13700,1,30PRD,062
13701,2,40PRD,140
13702,2,30PRD,062
13703,2,50PRD,210
13704,1,40PRD,130
13705,1,40PRD,025
13706,2,40PRD,600
13707,1,30PRD,160
13708,1,60PRD,460
13709,2,40PRD,470
13710,2,30PRD,590
13711,2,20PRD,400
13712,2,40PRD,150
13713,1,30PRD,220
13714,2,60PRD,057
13715,1,60PRD,
13716,2,60PRD,063
13717,2,30PRD,380
13718,2,50PRD,440
13719,1,40PRD,480
13720,1,20PRD,220
13721,1,60PRD,017
13722,1,50PRD,044
13723,2,20PRD,100
13724,2,40PRD,400
13725,2,40PRD,440
13726,2,60PRD,000
13727,2,50PRD,140
13728,1,20PRD,510
13729,2,30PRD,043
13730,1,60PRD,
13731,2,20PRD,100
13732,1,20PRD,055
13733,1,30PRD,057
13734,2,30PRD,069
13735,2,20PRD,150
13736,2,20PRD,510
13737,1,30PRD,087
13738,2,30PRD,130
13739,2,20PRD,120
13740,2,20PRD,013
13741,1,50PRD,
13742,2,20PRD,016
13743,2,30PRD,150
13744,1,40PRD,380
13745,2,30PRD,100
13746,2,30PRD,280
13747,2,40PRD,470
13748,1,30PRD,210
13749,1,40PRD,100
13750,1,30PRD,250
13751,1,30PRD,014
13752,1,30PRD,067
13753,2,50PRD,072
13754,1,40PRD,
13755,1,30PRD,
13756,1,60PRD,057
13757,2,30PRD,013
13758,2,40PRD,073
13759,1,40PRD,140
13760,2,20PRD,150
13761,1,40PRD,
13762,2,50PRD,420
13763,2,40PRD,210
13764,2,20PRD,110
13765,1,20PRD,018
13766,2,60PRD,460
13767,1,40PRD,100
13768,2,20PRD,082
13769,2,50PRD,130
13770,2,40PRD,490
13771,2,30PRD,100
13772,2,20PRD,045
13773,1,50PRD,150
13774,2,20PRD,160
13775,1,50PRD,058
13776,2,50PRD,280
13777,2,50PRD,470
13778,2,30PRD,530
13779,1,40PRD,310
13780,2,30PRD,180
13781,1,30PRD,100
13782,2,50PRD,500
13783,1,30PRD,049
13784,1,30PRD,480
13785,1,40PRD,160
13786,2,30PRD,100
13787,1,40PRD,054
13788,2,50PRD,120
13789,2,50PRD,052
13790,1,40PRD,056
13791,2,60PRD,400
13792,1,60PRD,200
13793,1,20PRD,150
13794,2,20PRD,500
13795,2,30PRD,370
13796,2,20PRD,057
13797,2,50PRD,130
13798,1,50PRD,370
13799,1,30PRD,033
13800,2,40PRD,052
13801,2,20PRD,
13802,2,30PRD,017
13803,1,20PRD,076
13804,2,30PRD,480
13805,1,30PRD,420
13806,2,20PRD,470
13807,1,20PRD,580
13808,2,50PRD,110
13809,1,40PRD,056
13810,2,20PRD,360
13811,2,40PRD,086
13812,2,30PRD,460
13813,1,30PRD,470
13814,2,30PRD,350
13815,2,30PRD,025
13816,2,30PRD,088
13817,2,30PRD,030
13818,2,50PRD,100
13819,2,40PRD,073
13820,2,50PRD,043
13821,1,30PRD,140
13822,2,40PRD,160
13823,2,50PRD,070
13824,2,40PRD,140
13825,2,40PRD,110
13826,1,30PRD,013
13827,1,50PRD,270
13828,2,30PRD,090
13829,2,50PRD,160
13830,2,20PRD,
13831,1,40PRD,500
13832,2,20PRD,340
13833,1,40PRD,510
13834,1,60PRD,062
13835,1,50PRD,160
13836,2,20PRD,460
13837,1,30PRD,
13838,2,20PRD,014
13839,2,40PRD,
13840,1,50PRD,017
13841,2,30PRD,160
13842,1,30PRD,019
13843,1,30PRD,077
13844,2,20PRD,065
13845,2,30PRD,130
13846,2,30PRD,420
13847,1,40PRD,052
13848,1,30PRD,033
13849,1,40PRD,049
13850,2,50PRD,077
13851,2,50PRD,530
13852,1,40PRD,140
13853,2,60PRD,
13854,1,50PRD,500
13855,1,40PRD,480
13856,1,20PRD,
13857,2,20PRD,470
13858,2,20PRD,
13859,2,20PRD,480
13860,1,30PRD,460
13861,2,60PRD,280
13862,1,60PRD,021
13863,2,20PRD,480
13864,1,40PRD,540
13865,1,50PRD,260
13866,2,40PRD,420
13867,2,20PRD,085
13868,2,50PRD,200
13869,2,60PRD,170
13870,1,30PRD,400
13871,1,50PRD,490
13872,1,50PRD,460
13873,1,20PRD,013
13874,1,40PRD,
13875,2,40PRD,000
13876,2,20PRD,021
13877,1,50PRD,160
13878,1,30PRD,037
13879,2,20PRD,270
13880,2,60PRD,480
13881,2,30PRD,055
13882,2,50PRD,056
13883,1,50PRD,340
13884,1,50PRD,150
13885,1,50PRD,210
13886,2,30PRD,140
13887,1,40PRD,140
13888,2,40PRD,510
13889,2,40PRD,020
13890,2,40PRD,150
13891,1,30PRD,
13892,2,30PRD,630
13893,1,60PRD,210
13894,1,20PRD,058
13895,2,30PRD,040
13896,1,60PRD,570
13897,1,40PRD,150
13898,2,40PRD,390
13899,1,40PRD,160
13900,2,60PRD,160
13901,1,30PRD,460
13902,1,50PRD,210
13903,2,40PRD,140
13904,1,40PRD,034
13905,2,60PRD,077
13906,2,60PRD,480
13907,2,60PRD,053
13908,1,20PRD,
13909,1,50PRD,055
13910,1,50PRD,067
13911,2,50PRD,056
13912,1,40PRD,480
13913,2,40PRD,280
13914,2,40PRD,055
13915,1,50PRD,
13916,2,30PRD,022
13917,1,30PRD,180
13918,1,30PRD,
13919,1,30PRD,280
13920,2,30PRD,480
13921,1,30PRD,420
13922,1,50PRD,080
13923,2,40PRD,041
13924,1,30PRD,140
13925,1,20PRD,180
13926,1,50PRD,400
13927,2,30PRD,120
13928,1,20PRD,090
13929,1,20PRD,140
13930,2,30PRD,100
13931,1,50PRD,160
13932,2,30PRD,160
13933,1,30PRD,037
13934,1,20PRD,150
13935,2,30PRD,040
13936,1,30PRD,130
13937,1,40PRD,420
13938,2,60PRD,056
13939,1,50PRD,510
13940,2,20PRD,420
13941,2,30PRD,270
13942,2,60PRD,054
13943,1,30PRD,100
13944,1,20PRD,058
13945,1,60PRD,033
13946,1,30PRD,180
13947,1,30PRD,210
13948,1,30PRD,470
13949,2,50PRD,016
13950,2,20PRD,390
13951,1,40PRD,
13952,1,30PRD,014
13953,2,20PRD,150
13954,1,30PRD,100
13955,1,60PRD,510
13956,1,30PRD,510
13957,2,50PRD,020
13958,1,20PRD,110
13959,1,20PRD,280
13960,2,20PRD,120
13961,2,40PRD,160
13962,2,20PRD,000
13963,2,40PRD,120
13964,1,50PRD,030
13965,1,60PRD,320
13966,2,30PRD,073
13967,2,30PRD,045
13968,2,30PRD,160
13969,2,30PRD,072
13970,1,40PRD,100
13971,2,30PRD,054
13972,1,30PRD,130
13973,1,50PRD,049
13974,2,50PRD,210
13975,2,50PRD,075
13976,2,20PRD,470
13977,1,30PRD,016
13978,2,30PRD,130
13979,1,40PRD,540
13980,2,50PRD,320
13981,1,50PRD,062
13982,2,40PRD,
13983,1,30PRD,020
13984,2,50PRD,160
13985,1,30PRD,600
13986,1,50PRD,
13987,1,60PRD,210
13988,2,50PRD,082
13989,1,40PRD,140
13990,1,30PRD,
13991,2,50PRD,580
13992,1,40PRD,079
13993,1,30PRD,440
13994,2,40PRD,014
13995,2,50PRD,020
13996,2,40PRD,620
13997,2,50PRD,
13998,2,40PRD,100
13999,2,20PRD,110
14000,1,30PRD,021
14001,1,30PRD,210
14002,2,30PRD,310
14003,2,40PRD,160
14004,2,40PRD,160
14005,2,30PRD,024
14006,1,30PRD,055
14007,2,20PRD,130
14008,2,30PRD,100
14009,1,40PRD,
14010,1,40PRD,270
14011,1,20PRD,
14012,2,30PRD,
14013,1,20PRD,
14014,1,40PRD,075
14015,1,20PRD,420
14016,1,30PRD,320
14017,2,50PRD,520
14018,1,20PRD,410
14019,2,20PRD,062
14020,1,40PRD,130
14021,1,30PRD,170
14022,1,30PRD,590
14023,1,50PRD,520
14024,2,50PRD,160
14025,2,40PRD,210
14026,2,60PRD,110
14027,2,60PRD,510
14028,2,30PRD,210
14029,2,30PRD,049
14030,2,60PRD,055
14031,2,20PRD,050
14032,2,30PRD,
14033,2,30PRD,370
14034,2,20PRD,027
14035,2,30PRD,150
14036,1,60PRD,090
14037,1,20PRD,470
14038,2,40PRD,520
14039,2,30PRD,072
14040,2,50PRD,130
14041,1,40PRD,100
14042,2,20PRD,510
14043,1,30PRD,140
14044,2,50PRD,140
14045,2,50PRD,100
14046,1,30PRD,610
14047,2,20PRD,
14048,2,60PRD,210
14049,1,40PRD,490
14050,2,30PRD,470
14051,1,50PRD,310
14052,2,50PRD,
14053,1,60PRD,280
14054,2,60PRD,470
14055,2,40PRD,470
14056,1,40PRD,370
14057,2,20PRD,140
14058,1,30PRD,049
14059,2,50PRD,300
14060,2,30PRD,120
14061,1,40PRD,
14062,2,40PRD,630
14063,1,30PRD,460
14064,2,30PRD,620
14065,2,20PRD,140
14066,1,30PRD,440
14067,2,30PRD,630
14068,1,60PRD,020
14069,1,30PRD,100
14070,1,50PRD,010
14071,1,60PRD,420
14072,2,50PRD,083
14073,2,30PRD,052
14074,2,20PRD,050
14075,2,50PRD,570
14076,2,60PRD,400
14077,2,50PRD,490
14078,2,30PRD,490
14079,2,30PRD,490
14080,1,60PRD,500
14081,2,40PRD,480
14082,2,40PRD,034
14083,1,30PRD,160
14084,2,40PRD,300
14085,1,20PRD,130
14086,1,50PRD,020
14087,2,20PRD,088
14088,2,20PRD,081
14089,1,50PRD,330
14090,1,20PRD,140
14091,1,50PRD,120
14092,2,50PRD,110
14093,2,50PRD,260
14094,2,30PRD,490
14095,1,60PRD,490
14096,1,30PRD,300
14097,2,20PRD,130
14098,2,40PRD,024
14099,1,20PRD,030
14100,2,20PRD,086
14101,1,30PRD,130
14102,1,40PRD,044
14103,2,20PRD,082
14104,1,60PRD,100
14105,2,20PRD,410
14106,1,30PRD,056
14107,1,40PRD,087
14108,2,60PRD,045
14109,2,40PRD,510
14110,2,50PRD,460
14111,2,30PRD,055
14112,2,20PRD,410
14113,1,30PRD,440
14114,2,50PRD,580
14115,1,40PRD,
14116,2,50PRD,063
14117,2,20PRD,055
14118,1,30PRD,540
14119,2,20PRD,630
14120,1,30PRD,130
14121,2,20PRD,350
14122,2,60PRD,470
14123,1,30PRD,055
14124,1,50PRD,520
14125,2,20PRD,460
14126,2,40PRD,390
14127,2,30PRD,570
14128,2,20PRD,460
14129,2,30PRD,050
14130,1,20PRD,470
14131,2,50PRD,100
14132,2,20PRD,160
14133,1,50PRD,420
14134,2,50PRD,470
14135,2,40PRD,300
14136,1,40PRD,250
14137,2,60PRD,130
14138,2,60PRD,080
14139,2,20PRD,150
14140,2,30PRD,390
14141,2,40PRD,220
14142,2,50PRD,150
14143,2,40PRD,019
14144,2,30PRD,055
14145,1,30PRD,160
14146,1,60PRD,600
14147,1,20PRD,140
14148,2,20PRD,140
14149,1,30PRD,480
14150,2,30PRD,
14151,2,60PRD,460
14152,2,50PRD,
14153,1,20PRD,460
14154,1,30PRD,160
14155,1,20PRD,100
14156,2,30PRD,055
14157,2,30PRD,100
14158,1,60PRD,017
14159,1,20PRD,150
14160,2,50PRD,220
14161,2,50PRD,460
14162,1,30PRD,041
14163,1,30PRD,
14164,2,60PRD,060
14165,1,30PRD,310
14166,1,20PRD,040
14167,2,60PRD,065
14168,1,60PRD,470
14169,1,30PRD,063
14170,2,30PRD,270
14171,2,20PRD,083
14172,2,20PRD,440
14173,1,40PRD,470
14174,2,40PRD,340
14175,1,40PRD,083
14176,2,40PRD,580
14177,1,50PRD,
14178,1,40PRD,160
14179,2,60PRD,033
14180,1,40PRD,036
14181,1,30PRD,
14182,1,40PRD,018
14183,2,50PRD,017
14184,2,50PRD,180
14185,1,40PRD,460
14186,1,40PRD,150
14187,1,50PRD,013
14188,2,20PRD,180
14189,2,30PRD,460
14190,1,60PRD,044
14191,1,50PRD,220
14192,2,60PRD,055
14193,2,60PRD,170
14194,1,40PRD,065
14195,2,20PRD,062
14196,2,30PRD,053
14197,2,40PRD,140
14198,2,50PRD,170
14199,2,30PRD,520
14200,1,50PRD,540
14201,2,60PRD,470
14202,2,50PRD,160
14203,1,40PRD,056
14204,2,40PRD,050
14205,2,40PRD,420
14206,2,40PRD,490
14207,2,50PRD,130
14208,2,50PRD,073
14209,2,30PRD,066
14210,2,40PRD,150
14211,1,30PRD,058
14212,1,40PRD,060
14213,2,30PRD,
14214,2,40PRD,130
14215,2,40PRD,480
14216,1,60PRD,280
14217,2,30PRD,055
14218,1,30PRD,180
14219,1,30PRD,280
14220,2,30PRD,056
14221,1,40PRD,050
14222,2,60PRD,087
14223,2,60PRD,055
14224,1,30PRD,024
14225,1,60PRD,
14226,2,40PRD,
14227,1,60PRD,055
14228,1,30PRD,074
14229,2,30PRD,055
14230,2,60PRD,053
14231,1,60PRD,056
14232,2,60PRD,490
14233,2,50PRD,066
14234,2,40PRD,077
14235,2,60PRD,062
14236,2,60PRD,076
14237,2,30PRD,028
14238,1,40PRD,055
14239,1,50PRD,055
14240,1,40PRD,340
14241,2,60PRD,055
14242,1,50PRD,160
14243,2,60PRD,470
14244,1,30PRD,017
14245,2,30PRD,053
14246,2,50PRD,065
14247,1,30PRD,460
14248,1,40PRD,020
14249,2,50PRD,056
14250,1,20PRD,210
14251,2,30PRD,050
14252,2,30PRD,480
14253,2,60PRD,
14254,1,40PRD,040
14255,1,30PRD,160
14256,1,50PRD,550
14257,1,40PRD,100
14258,1,50PRD,
14259,2,40PRD,056
14260,2,50PRD,055
14261,2,30PRD,150
14262,1,50PRD,
14263,1,30PRD,270
14264,2,30PRD,110
14265,2,50PRD,500
14266,2,50PRD,063
14267,2,20PRD,
14268,2,20PRD,050
14269,2,30PRD,025
14270,1,30PRD,310
14271,2,30PRD,087
14272,1,50PRD,340
14273,2,40PRD,480
14274,2,50PRD,490
14275,1,60PRD,460
14276,2,20PRD,210
14277,2,40PRD,250
14278,2,40PRD,160
14279,1,30PRD,017
14280,1,20PRD,400
14281,2,20PRD,460
14282,1,60PRD,390
14283,2,20PRD,150
14284,1,50PRD,024
14285,1,40PRD,350
14286,1,40PRD,220
14287,2,40PRD,170
14288,1,30PRD,
14289,1,20PRD,
14290,1,20PRD,490
09099,2,30PRD,040
09100,2,30PRD,055
09101,2,50PRD,460
09102,2,40PRD,
09103,1,50PRD,540
09104,2,60PRD,025
09105,2,30PRD,140
09106,2,30PRD,500
09107,2,50PRD,055
09108,2,30PRD,280
09109,2,40PRD,110
09110,1,50PRD,
09111,1,50PRD,560
09112,2,30PRD,510
09113,2,20PRD,086
09114,2,30PRD,510
09115,2,40PRD,410
09116,2,50PRD,016
09117,2,30PRD,500
09118,2,30PRD,014
09119,1,30PRD,280
09120,1,40PRD,
09121,2,30PRD,087
09122,1,60PRD,076
09123,2,50PRD,100
09124,1,40PRD,610
09125,2,40PRD,020
09126,1,50PRD,025
09127,2,40PRD,016
09128,2,40PRD,270
09129,2,60PRD,270
09130,2,50PRD,460
09131,2,50PRD,
09132,2,40PRD,300
09133,2,40PRD,530
09134,2,50PRD,160
09135,2,30PRD,110
09136,2,60PRD,
09137,2,50PRD,480
09138,2,20PRD,420
09139,2,50PRD,130
09140,1,30PRD,150
09141,2,30PRD,500
09142,2,50PRD,016
09143,2,30PRD,460
09144,2,40PRD,280
09145,2,40PRD,160
09146,2,60PRD,055
09147,2,30PRD,033
09148,2,40PRD,100
09149,2,30PRD,090
09150,2,50PRD,510
09151,2,40PRD,160
09152,1,30PRD,
09153,2,20PRD,440
09154,1,40PRD,470
09155,2,40PRD,
09156,2,50PRD,055
09157,2,20PRD,100
09158,2,40PRD,
09159,2,50PRD,082
09160,2,50PRD,490
09161,2,30PRD,600
09162,2,60PRD,085
09163,2,50PRD,020
09164,2,40PRD,055
09165,2,50PRD,056
09166,1,30PRD,140
09167,2,50PRD,017
09168,2,40PRD,280
09169,1,60PRD,062
09170,1,50PRD,350
09171,2,30PRD,180
09172,2,40PRD,100
09173,2,30PRD,150
09174,1,40PRD,170
09175,2,40PRD,056
09176,2,40PRD,460
09177,2,30PRD,230
09178,2,20PRD,180
09179,2,30PRD,057
09180,1,30PRD,510
09181,2,50PRD,056
09182,2,30PRD,150
09183,1,40PRD,040
09184,1,20PRD,500
09185,2,40PRD,380
09186,2,30PRD,470
09187,2,40PRD,490
09188,1,50PRD,510
09189,2,50PRD,110
09190,1,30PRD,510
09191,2,40PRD,019
09192,2,30PRD,090
09193,1,30PRD,170
09194,2,30PRD,590
09195,1,60PRD,
09196,2,40PRD,130
09197,2,30PRD,100
09198,1,30PRD,063
09199,2,50PRD,600
09200,2,40PRD,130
09201,2,40PRD,310
09202,2,50PRD,025
09203,2,20PRD,077
09204,1,30PRD,
09205,1,30PRD,037
09206,1,30PRD,470
09207,2,50PRD,017
09208,2,30PRD,055
09209,1,40PRD,062
09210,2,40PRD,052
09211,2,50PRD,055
09212,2,50PRD,
09213,2,40PRD,310
09214,2,30PRD,069
09215,2,40PRD,000
09216,2,40PRD,080
10241,2,30PRD,420
10242,2,40PRD,250
10243,2,40PRD,056
10244,2,30PRD,510
10245,2,50PRD,065
10246,2,30PRD,500
10247,2,60PRD,
10248,2,40PRD,110
10249,1,20PRD,021
10250,2,30PRD,056
10251,2,30PRD,510
10252,1,40PRD,300
10253,2,30PRD,100
10254,1,60PRD,076
10255,1,40PRD,570
10256,2,20PRD,076
10257,2,30PRD,020
10258,1,60PRD,075
10259,2,40PRD,055
10260,2,60PRD,410
10261,1,30PRD,037
10262,1,30PRD,100
10263,2,20PRD,160
10264,2,20PRD,490
10265,2,30PRD,610
10266,1,20PRD,490
10267,2,60PRD,470
06194,2,40PRD,490
06195,2,40PRD,025
06196,1,40PRD,016
06197,2,40PRD,055
06198,2,40PRD,530
06199,2,40PRD,100
06200,1,40PRD,043
06201,2,40PRD,055
06202,2,40PRD,480
06203,1,40PRD,570
06204,2,40PRD,065
06205,1,40PRD,075
06206,1,40PRD,052
06207,1,40PRD,060
06208,1,40PRD,220
06209,1,40PRD,056
06210,1,40PRD,056
06211,2,40PRD,016
06212,2,40PRD,500
06213,2,40PRD,069
06214,2,40PRD,510
06215,2,40PRD,160
06216,1,40PRD,460
06217,1,40PRD,420
06218,2,40PRD,069
06219,1,40PRD,150
12472,2,20PRD,058
12473,2,30PRD,500
12474,1,30PRD,057
12475,2,60PRD,110
12476,2,30PRD,470
12477,1,50PRD,
12478,2,20PRD,120
12479,2,50PRD,210
12480,1,60PRD,170
12481,1,20PRD,018
12482,2,40PRD,170
12483,2,30PRD,034
12484,2,40PRD,160
12485,1,50PRD,030
12486,2,50PRD,010
12487,1,50PRD,140
12488,2,20PRD,220
12489,1,20PRD,150
12490,1,30PRD,110
12491,2,30PRD,034
12492,2,30PRD,540
12493,1,30PRD,041
12494,1,40PRD,630
12495,1,30PRD,370
12496,2,50PRD,280
12497,1,30PRD,620
12498,1,30PRD,140
12499,2,40PRD,100
12500,1,50PRD,460
12501,1,30PRD,110
12502,2,50PRD,055
12503,1,40PRD,460
12504,2,40PRD,500
12505,1,50PRD,083
12506,2,50PRD,044
12507,2,50PRD,033
12508,1,20PRD,470
12509,2,50PRD,210
12510,1,50PRD,057
12511,1,30PRD,610
12512,2,30PRD,030
12513,2,50PRD,500
12514,2,40PRD,110
12515,2,30PRD,075
